2024 Clinical Diagnostic Laboratory Fee Schedule ,,,,,,,,
"CPT codes, descriptions and other data only are copyright 2024 American Medical Association. All rights reserved. CPT is a registered trademark of the American Medical Association.",,,,,,,,
"The Department of Health and Human Services is planning for the federal Public Health Emergency for COVID-19 (PHE), declared under Section 319 of the Public Health Service Act, to expire at the end of the day on May 11, 2023.  Because of the termination of the PHE, HCPCS codes G2023, G2024, U0003, U0004, and U0005 will no longer be payable for dates of service on or after May 12, 2023, and the HCPCS codes will be terminated.",,,,,,,,
,,,,,,,,
YEAR,HCPCS,MOD,EFF_DATE,INDICATOR,RATE,SHORTDESC,LONGDESC,EXTENDED LONGDESC
2024,82495,,20240101,N,00020.28,Assay of chromium,Chromium level to test for poisoning or deficiency,Chromium
2024,82507,,20240101,N,00027.80,Assay of citrate,Citrate level,Citrate
2024,82523,,20240101,N,00018.68,Collagen crosslinks,"Collagen cross links test, (urine test to evaluate bone health)","Collagen cross links, any method"
2024,82523,QW,20240101,N,00018.68,Collagen crosslinks,"Collagen cross links test, (urine test to evaluate bone health)","Collagen cross links, any method"
2024,82525,,20240101,N,00012.41,Assay of copper,Copper level,Copper
2024,82528,,20240101,N,00022.52,Assay of corticosterone,Corticosterone (hormone) level,Corticosterone
2024,82530,,20240101,N,00016.71,Cortisol free,"Cortisol (hormone) measurement, free",Cortisol; free
2024,82533,,20240101,N,00016.30,Total cortisol,"Cortisol (hormone) measurement, total",Cortisol; total
2024,82540,,20240101,N,00004.64,Assay of creatine,Creatine measurement,Creatine
2024,82542,,20240101,N,00024.09,Col chromotography qual/quan,Chemical analysis using chromatography technique,"Column chromatography, includes mass spectrometry, if performed (eg, hplc, lc, lc/ms, lc/ms-ms, gc, gc/ms-ms, gc/ms, hplc/ms), non-drug analyte(s) not elsewhere specified, qualitative or quantitative, each specimen"
2024,82550,,20240101,N,00006.51,Assay of ck (cpk),"Creatine kinase (cardiac enzyme) level, total","Creatine kinase (ck), (cpk); total"
2024,82550,QW,20240101,N,00006.51,Assay of ck (cpk),"Creatine kinase (cardiac enzyme) level, total","Creatine kinase (ck), (cpk); total"
2024,82552,,20240101,N,00013.39,Assay of cpk in blood,"Creatine kinase (cardiac enzyme) level, isoenzymes","Creatine kinase (ck), (cpk); isoenzymes"
2024,82553,,20240101,N,00011.55,Creatine mb fraction,"Creatine kinase (cardiac enzyme) level, MB fraction only","Creatine kinase (ck), (cpk); mb fraction only"
2024,82554,,20240101,N,00011.87,Creatine isoforms,"Creatine kinase (cardiac enzyme) level, isoforms","Creatine kinase (ck), (cpk); isoforms"
2024,82565,,20240101,N,00005.12,Assay of creatinine,Blood creatinine level,Creatinine; blood
2024,82565,QW,20240101,N,00005.12,Assay of creatinine,Blood creatinine level,Creatinine; blood
2024,82570,,20240101,N,00005.18,Assay of urine creatinine,Creatinine level to test for kidney function or muscle injury,Creatinine; other source
2024,82570,QW,20240101,N,00005.18,Assay of urine creatinine,Creatinine level to test for kidney function or muscle injury,Creatinine; other source
2024,82575,,20240101,N,00009.46,Creatinine clearance test,Creatinine clearance measurement to test for kidney function,Creatinine; clearance
2024,82585,,20240101,N,00014.14,Assay of cryofibrinogen,Cryofibrinogen (protein) level,Cryofibrinogen
2024,82595,,20240101,N,00006.47,Assay of cryoglobulin,Cryoglobulin (protein) measurement,"Cryoglobulin, qualitative or semi-quantitative (eg, cryocrit)"
2024,82600,,20240101,N,00019.40,Assay of cyanide,Cyanide measurement,Cyanide
2024,82607,,20240101,N,00015.08,Vitamin b-12,Cyanocobalamin (vitamin B-12) level,Cyanocobalamin (vitamin b-12);
2024,82608,,20240101,N,00014.32,B-12 binding capacity,"Cyanocobalamin (vitamin B-12) level, unsaturated binding capacity",Cyanocobalamin (vitamin b-12); unsaturated binding capacity
2024,82610,,20240101,N,00018.52,Cystatin c,Cystatin C (enzyme inhibitor) level,Cystatin c
2024,82615,,20240101,N,00009.55,Test for urine cystines,Cystine and homocystine (amino acids) analysis,"Cystine and homocystine, urine, qualitative"
2024,82626,,20240101,N,00025.27,Dehydroepiandrosterone,Dehydroepiandrosterone (DHEA) hormone level,Dehydroepiandrosterone (dhea)
2024,82627,,20240101,N,00022.23,Dehydroepiandrosterone,Dehydroepiandrosterone (DHEA-S) hormone level,Dehydroepiandrosterone-sulfate (dhea-s)
2024,82633,,20240101,N,00030.98,Desoxycorticosterone,"Desoxycorticosterone, 11 (hormone) level","Desoxycorticosterone, 11-"
2024,82634,,20240101,N,00029.28,Deoxycortisol,"Deoxycortisol, 11 (hormone) level","Deoxycortisol, 11-"
2024,82638,,20240101,N,00012.25,Assay of dibucaine number,Dibucaine number (enzyme) measurement,Dibucaine number
2024,82642,,20240101,N,00029.28,Dihydrotestosterone,Measurement of dihydrotestosterone,Dihydrotestosterone (dht)
2024,82652,,20240101,N,00038.50,Vit d 1 25-dihydroxy,"Dihydroxyvitamin D, 1, 25 level","Vitamin d; 1, 25 dihydroxy, includes fraction(s), if performed"
2024,82653,,20240101,N,00022.97,El-1 fecal quantitative,Measurement of pancreatic elastase (enzyme) in stool,"Elastase, pancreatic (el-1), fecal; quantitative"
2024,82656,,20240101,N,00011.53,El-1 fecal qual/semiq,Detection of pancreatic elastase (enzyme) in stool,"Elastase, pancreatic (el-1), fecal; qualitative or semi-quantitative"
2024,82657,,20240101,N,00022.17,Enzyme cell activity,"Enzyme activity measurement, nonradioactive substrate","Enzyme activity in blood cells, cultured cells, or tissue, not elsewhere specified; nonradioactive substrate, each specimen"
2024,82658,,20240101,N,00044.03,Enzyme cell activity ra,"Enzyme activity measurement, radioactive substrate","Enzyme activity in blood cells, cultured cells, or tissue, not elsewhere specified; radioactive substrate, each specimen"
2024,82664,,20240101,N,00061.50,Electrophoretic test,"Electrophoresis, laboratory testing technique","Electrophoretic technique, not elsewhere specified"
2024,82668,,20240101,N,00018.79,Assay of erythropoietin,Erythropoietin (protein) level,Erythropoietin
2024,82670,,20240101,N,00027.94,Assay of total estradiol,Measurement of total estradiol (hormone),Estradiol; total
2024,82671,,20240101,N,00032.30,Assay of estrogens,"Estrogen analysis, fractionated",Estrogens; fractionated
2024,82672,,20240101,N,00021.70,Assay of estrogen,"Estrogen analysis, total",Estrogens; total
2024,82677,,20240101,N,00024.18,Assay of estriol,Estriol (hormone) level,Estriol
2024,82679,,20240101,N,00024.95,Assay of estrone,Estrone (hormone) level,Estrone
2024,82679,QW,20240101,N,00024.95,Assay of estrone,Estrone (hormone) level,Estrone
2024,82681,,20240101,N,00027.94,Assay dir meas fr estradiol,Direct measurement of free estradiol (hormone),"Estradiol; free, direct measurement (eg, equilibrium dialysis)"
2024,82693,,20240101,N,00014.90,Assay of ethylene glycol,Ethylene glycol (antifreeze) measurement,Ethylene glycol
2024,82696,,20240101,N,00026.24,Assay of etiocholanolone,Etiocholanolone (testosterone byproduct) level,Etiocholanolone
2024,82705,,20240101,N,00005.10,Fats/lipids feces qual,"Stool fat or lipids analysis, qualitative","Fat or lipids, feces; qualitative"
2024,82710,,20240101,N,00016.80,Fats/lipids feces quant,"Stool fat or lipids analysis, quantitative","Fat or lipids, feces; quantitative"
2024,82715,,20240101,N,00022.97,Assay of fecal fat,"Stool fat differential measurement, quantitative","Fat differential, feces, quantitative"
2024,82725,,20240101,N,00018.77,Assay of blood fatty acids,Fatty acids measurement,"Fatty acids, nonesterified"
2024,82726,,20240101,N,00019.75,Long chain fatty acids,Very long chain fatty acids level,Very long chain fatty acids
2024,82728,,20240101,N,00013.63,Assay of ferritin,Ferritin (blood protein) level,Ferritin
2024,82731,,20240101,N,00064.41,Assay of fetal fibronectin,Fetal fibronectin (protein) analysis,"Fetal fibronectin, cervicovaginal secretions, semi-quantitative"
2024,82735,,20240101,N,00018.54,Assay of fluoride,Fluoride level,Fluoride
2024,82746,,20240101,N,00014.70,Assay of folic acid serum,"Folic acid level, serum",Folic acid; serum
2024,82747,,20240101,N,00017.65,Assay of folic acid rbc,"Folic acid level, RBC",Folic acid; rbc
2024,82757,,20240101,N,00017.34,Assay of semen fructose,Semen fructose (carbohydrate) level,"Fructose, semen"
2024,82759,,20240101,N,00021.48,Assay of rbc galactokinase,Galactokinase (enzyme) level,"Galactokinase, rbc"
2024,82760,,20240101,N,00011.20,Assay of galactose,Galactose (carbohydrate) level,Galactose
2024,82775,,20240101,N,00021.07,Assay galactose transferase,Galactose-1-phosphate uridyl transferase (enzyme) level,Galactose-1-phosphate uridyl transferase; quantitative
2024,82776,,20240101,N,00011.74,Galactose transferase test,Galactose-1-phosphate uridyl transferase screening test,Galactose-1-phosphate uridyl transferase; screen
2024,82777,,20240101,N,00044.25,Galectin-3,Galectin-3 level,Galectin-3
2024,82784,,20240101,N,00009.30,Assay iga/igd/igg/igm each,Gammaglobulin (immune system protein) measurement,"Gammaglobulin (immunoglobulin); iga, igd, igg, igm, each"
2024,82785,,20240101,N,00016.46,Assay of ige,IgE (immune system protein) level,Gammaglobulin (immunoglobulin); ige
2024,82787,,20240101,N,00008.02,Igg 1 2 3 or 4 each,"Gammaglobulin (immune system protein) measurement, immunoglobulin subclasses","Gammaglobulin (immunoglobulin); immunoglobulin subclasses (eg, igg1, 2, 3, or 4), each"
2024,82800,,20240101,N,00011.00,Blood ph,Blood pH level,"Gases, blood, ph only"
2024,82803,,20240101,N,00026.07,Blood gases any combination,Blood gases measurement,"Gases, blood, any combination of ph, pco2, po2, co2, hco3 (including calculated o2 saturation);"
2024,82805,,20240101,N,00078.77,Blood gases w/o2 saturation,"Blood gases measurement, with O2 saturation","Gases, blood, any combination of ph, pco2, po2, co2, hco3 (including calculated o2 saturation); with o2 saturation, by direct measurement, except pulse oximetry"
2024,82810,,20240101,N,00009.77,Blood gases o2 sat only,"Blood gas, oxygen saturation measurement","Gases, blood, o2 saturation only, by direct measurement, except pulse oximetry"
2024,82820,,20240101,N,00013.34,Hemoglobin-oxygen affinity,Hemoglobin-oxygen affinity measurement,Hemoglobin-oxygen affinity (po2 for 50% hemoglobin saturation with oxygen)
2024,82930,,20240101,N,00006.71,Gastric analy w/ph ea spec,Gastric acid analysis,"Gastric acid analysis, includes ph if performed, each specimen"
2024,82938,,20240101,N,00017.69,Gastrin test,"Gastrin (GI tract hormone) level, after secretin stimulation",Gastrin after secretin stimulation
2024,82941,,20240101,N,00017.63,Assay of gastrin,Gastrin (GI tract hormone) level,Gastrin
2024,82943,,20240101,N,00014.29,Assay of glucagon,Glucagon (pancreatic hormone) level,Glucagon
2024,82945,,20240101,N,00003.93,Glucose other fluid,Glucose (sugar) level on body fluid,"Glucose, body fluid, other than blood"
2024,82946,,20240101,N,00017.77,Glucagon tolerance test,Glucagon (pancreatic hormone) tolerance test,Glucagon tolerance test
2024,82947,,20240101,N,00003.93,Assay glucose blood quant,Blood glucose (sugar) level,"Glucose; quantitative, blood (except reagent strip)"
2024,82947,QW,20240101,N,00003.93,Assay glucose blood quant,Blood glucose (sugar) level,"Glucose; quantitative, blood (except reagent strip)"
2024,82948,,20240101,N,00005.04,Reagent strip/blood glucose,Blood glucose (sugar) measurement using reagent strip,"Glucose; blood, reagent strip"
2024,82950,,20240101,N,00004.75,Glucose test,Blood glucose (sugar) level after receiving dose of glucose,Glucose; post glucose dose (includes glucose)
2024,82950,QW,20240101,N,00004.75,Glucose test,Blood glucose (sugar) level after receiving dose of glucose,Glucose; post glucose dose (includes glucose)
2024,82951,,20240101,N,00012.87,Glucose tolerance test (gtt),"Blood glucose (sugar) tolerance test, 3 specimens","Glucose; tolerance test (gtt), 3 specimens (includes glucose)"
2024,82951,QW,20240101,N,00012.87,Glucose tolerance test (gtt),"Blood glucose (sugar) tolerance test, 3 specimens","Glucose; tolerance test (gtt), 3 specimens (includes glucose)"
2024,82952,,20240101,N,00003.92,Gtt-added samples,"Blood glucose (sugar) tolerance test, each additional beyond 3 specimens","Glucose; tolerance test, each additional beyond 3 specimens (list separately in addition to code for primary procedure)"
2024,82952,QW,20240101,N,00003.92,Gtt-added samples,"Blood glucose (sugar) tolerance test, each additional beyond 3 specimens","Glucose; tolerance test, each additional beyond 3 specimens (list separately in addition to code for primary procedure)"
2024,82955,,20240101,N,00009.70,Assay of g6pd enzyme,G6PD (enzyme) level,Glucose-6-phosphate dehydrogenase (g6pd); quantitative
2024,82960,,20240101,N,00006.05,Test for g6pd enzyme,G6PD (enzyme) screening test,Glucose-6-phosphate dehydrogenase (g6pd); screen
2024,82962,,20240101,N,00003.28,Glucose blood test,Blood glucose (sugar) test performed by hand-held instrument,"Glucose, blood by glucose monitoring device(s) cleared by the fda specifically for home use"
2024,82963,,20240101,N,00021.48,Assay of glucosidase,Glucosidase (sugar enzyme) measurement,"Glucosidase, beta"
2024,82965,,20240101,N,00013.15,Assay of gdh enzyme,Glutamate dehydrogenase (enzyme) measurement,Glutamate dehydrogenase
2024,82977,,20240101,N,00007.20,Assay of ggt,Glutamyltransferase (liver enzyme) level,"Glutamyltransferase, gamma (ggt)"
2024,82977,QW,20240101,N,00007.20,Assay of ggt,Glutamyltransferase (liver enzyme) level,"Glutamyltransferase, gamma (ggt)"
2024,82978,,20240101,N,00015.45,Assay of glutathione,Glutathione (protein) level,Glutathione
2024,82979,,20240101,N,00009.44,Assay rbc glutathione,Glutathione reductase (enzyme) level,"Glutathione reductase, rbc"
2024,82985,,20240101,N,00016.76,Assay of glycated protein,Glycated protein level,Glycated protein
2024,82985,QW,20240101,N,00016.76,Assay of glycated protein,Glycated protein level,Glycated protein
2024,83001,,20240101,N,00018.58,Assay of gonadotropin (fsh),"Gonadotropin, follicle stimulating (reproductive hormone) level",Gonadotropin; follicle stimulating hormone (fsh)
2024,83001,QW,20240101,N,00018.58,Assay of gonadotropin (fsh),"Gonadotropin, follicle stimulating (reproductive hormone) level",Gonadotropin; follicle stimulating hormone (fsh)
2024,83002,,20240101,N,00018.52,Assay of gonadotropin (lh),"Gonadotropin, luteinizing (reproductive hormone) level",Gonadotropin; luteinizing hormone (lh)
2024,83002,QW,20240101,N,00018.52,Assay of gonadotropin (lh),"Gonadotropin, luteinizing (reproductive hormone) level",Gonadotropin; luteinizing hormone (lh)
2024,83003,,20240101,N,00016.67,Assay growth hormone (hgh),Human growth hormone level,"Growth hormone, human (hgh) (somatotropin)"
2024,83006,,20240101,N,00075.60,Growth stimulation gene 2,Test for detecting genes associated with growth stimulation,"Growth stimulation expressed gene 2 (st2, interleukin 1 receptor like-1)"
2024,83009,,20240101,N,00067.36,H pylori (c-13) blood,Blood test analysis for helicobacter pylori,"Helicobacter pylori, blood test analysis for urease activity, non-radioactive isotope (eg, c-13)"
2024,83010,,20240101,N,00012.58,Assay of haptoglobin quant,Haptoglobin (serum protein) level,Haptoglobin; quantitative
2024,83012,,20240101,N,00026.89,Assay of haptoglobins,Haptoglobin (serum protein) measurement,Haptoglobin; phenotypes
